Order_ID,Order_Date,Customer_ID,Product_ID,Salesperson_ID,Quantity,Discount_Percentage,Payment_Mode,Sales_Channel,Order_Status
ORD084433,2023-04-03,CUST03925,PROD0266,EMP010,8,15,EMI,Online,Returned
ORD084434,2023-08-31,CUST00445,PROD0249,EMP007,5,25,UPI,Online,Delivered
ORD084435,2024-10-21,CUST09608,PROD0016,EMP001,2,0,Credit Card,Online,Delivered
ORD084436,2024-08-25,CUST04644,PROD0224,EMP001,2,15,Debit Card,Retail Store,Delivered
ORD084437,2024-02-18,CUST04259,PROD0175,EMP006,1,5,Debit Card,Online,Delivered
ORD084438,2023-10-07,CUST08568,PROD0045,EMP016,3,10,UPI,Retail Store,Delivered
ORD084439,2023-10-16,CUST02783,PROD0104,EMP016,2,15,UPI,Online,Delivered
ORD084440,2023-03-24,CUST08775,PROD0148,EMP010,1,15,Debit Card,Online,Delivered
ORD084441,2024-01-18,CUST07674,PROD0219,EMP020,2,10,Cash,Retail Store,Delivered
ORD084442,2023-08-23,CUST03224,PROD0269,EMP016,2,10,UPI,Retail Store,Cancelled
ORD084443,2024-01-20,CUST08787,PROD0265,EMP008,3,10,Credit Card,Retail Store,Delivered
ORD084444,2023-07-12,CUST09964,PROD0072,EMP001,1,15,UPI,Retail Store,Delivered
ORD084445,2024-12-08,CUST08273,PROD0154,EMP012,1,10,UPI,Online,Delivered
ORD084446,2024-08-04,CUST02135,PROD0080,EMP003,1,10,Credit Card,Retail Store,Delivered
ORD084447,2024-08-02,CUST04978,PROD0093,EMP009,2,5,Credit Card,Retail Store,Delivered
ORD084448,2023-03-17,CUST01335,PROD0041,EMP004,2,0,Credit Card,Retail Store,Delivered
ORD084449,2024-03-10,CUST01441,PROD0041,EMP006,2,5,Debit Card,Online,Delivered
ORD084450,2024-09-19,CUST01753,PROD0227,EMP011,2,0,UPI,Retail Store,Delivered
ORD084451,2024-12-24,CUST08344,PROD0151,EMP020,2,15,UPI,Retail Store,Delivered
ORD084452,2024-10-31,CUST09703,PROD0109,EMP020,2,5,Debit Card,Online,Delivered
ORD084453,2023-03-11,CUST07187,PROD0252,EMP006,2,15,Credit Card,Retail Store,Delivered
ORD084454,2024-10-20,CUST04352,PROD0184,EMP016,3,10,Credit Card,Retail Store,Delivered
ORD084455,2023-10-07,CUST03171,PROD0035,EMP011,2,10,Debit Card,Retail Store,Returned
ORD084456,2024-06-23,CUST03351,PROD0149,EMP004,1,20,UPI,Retail Store,Delivered
ORD084457,2023-01-21,CUST01692,PROD0102,EMP016,2,5,UPI,Retail Store,Delivered
ORD084458,2024-05-14,CUST03890,PROD0096,EMP010,1,0,Debit Card,Retail Store,Cancelled
ORD084459,2024-08-31,CUST09068,PROD0102,EMP003,2,5,UPI,Online,Delivered
ORD084460,2023-10-14,CUST01868,PROD0052,EMP001,2,0,Debit Card,Retail Store,Delivered
ORD084461,2024-06-17,CUST09008,PROD0227,EMP017,1,10,Debit Card,Online,Delivered
ORD084462,2023-09-22,CUST01763,PROD0267,EMP002,6,25,UPI,Retail Store,Returned
ORD084463,2024-05-15,CUST00588,PROD0078,EMP019,1,10,Credit Card,Online,Delivered
ORD084464,2023-05-09,CUST06791,PROD0185,EMP007,1,5,UPI,Retail Store,Delivered
ORD084465,2024-12-21,CUST05716,PROD0230,EMP007,3,0,UPI,Retail Store,Delivered
ORD084466,2024-04-19,CUST00297,PROD0008,EMP010,2,0,UPI,Retail Store,Delivered
ORD084467,2024-03-12,CUST06107,PROD0141,EMP005,2,15,UPI,Retail Store,Delivered
ORD084468,2023-03-21,CUST06961,PROD0169,EMP007,1,20,Debit Card,Retail Store,Delivered
ORD084469,2023-02-20,CUST05640,PROD0135,EMP011,2,15,Credit Card,Retail Store,Delivered
ORD084470,2024-05-16,CUST04969,PROD0240,EMP018,7,25,Credit Card,Retail Store,Returned
ORD084471,2023-01-23,CUST03506,PROD0092,EMP005,1,10,UPI,Retail Store,Delivered
ORD084472,2023-07-31,CUST06733,PROD0240,EMP007,7,25,UPI,Online,Delivered
ORD084473,2024-11-07,CUST06291,PROD0147,EMP020,3,15,UPI,Online,Cancelled
ORD084474,2023-07-08,CUST00283,PROD0139,EMP013,2,15,Cash,Retail Store,Delivered
ORD084475,2023-04-09,CUST09844,PROD0196,EMP001,4,10,UPI,Online,Returned
ORD084476,2024-03-31,CUST09627,PROD0002,EMP015,2,0,Credit Card,Retail Store,Delivered
ORD084477,2023-03-14,CUST09251,PROD0223,EMP019,1,0,UPI,Online,Delivered
ORD084478,2023-08-30,CUST05411,PROD0146,EMP011,1,10,UPI,Online,Cancelled
ORD084479,2024-12-07,CUST03468,PROD0064,EMP004,2,10,Credit Card,Retail Store,Delivered
ORD084480,2024-10-21,CUST08349,PROD0159,EMP016,3,20,Cash,Retail Store,Delivered
ORD084481,2023-04-04,CUST02254,PROD0147,EMP006,2,15,UPI,Online,Delivered
ORD084482,2023-11-14,CUST07132,PROD0183,EMP003,3,0,EMI,Retail Store,Delivered
ORD084483,2024-03-12,CUST04226,PROD0054,EMP002,1,0,Debit Card,Retail Store,Delivered
ORD084484,2024-02-08,CUST01352,PROD0157,EMP017,1,15,UPI,Retail Store,Delivered
ORD084485,2023-04-07,CUST09998,PROD0038,EMP010,1,15,UPI,Retail Store,Delivered
ORD084486,2024-06-02,CUST03173,PROD0024,EMP003,1,10,Credit Card,Retail Store,Delivered
ORD084487,2023-03-22,CUST00367,PROD0038,EMP019,1,10,Credit Card,Retail Store,Delivered
ORD084488,2023-08-12,CUST03656,PROD0230,EMP001,2,5,Credit Card,Retail Store,Delivered
ORD084489,2024-08-30,CUST01944,PROD0262,EMP018,6,25,UPI,Retail Store,Delivered
ORD084490,2024-12-03,CUST00069,PROD0213,EMP008,1,10,Credit Card,Retail Store,Delivered
ORD084491,2023-03-03,CUST03389,PROD0154,EMP012,2,20,Credit Card,Online,Delivered
ORD084492,2023-05-23,CUST02624,PROD0052,EMP011,2,0,Credit Card,Retail Store,Delivered
ORD084493,2024-07-23,CUST06713,PROD0231,EMP011,5,20,UPI,Retail Store,Delivered
ORD084494,2024-11-03,CUST00861,PROD0146,EMP020,3,20,Net Banking,Online,Delivered
ORD084495,2024-12-15,CUST09644,PROD0046,EMP003,2,15,Cash,Retail Store,Delivered
ORD084496,2024-12-01,CUST07654,PROD0125,EMP003,1,15,Debit Card,Retail Store,Delivered
ORD084497,2024-03-25,CUST03330,PROD0045,EMP014,1,10,Credit Card,Retail Store,Delivered
ORD084498,2023-12-31,CUST06926,PROD0043,EMP006,2,5,Credit Card,Retail Store,Delivered
ORD084499,2023-02-13,CUST01791,PROD0020,EMP015,1,0,Credit Card,Retail Store,Delivered
ORD084500,2024-10-19,CUST04281,PROD0154,EMP015,4,20,Credit Card,Retail Store,Delivered
ORD084501,2023-04-13,CUST08027,PROD0078,EMP007,1,0,Debit Card,Retail Store,Delivered
ORD084502,2024-05-17,CUST06737,PROD0128,EMP007,2,10,Cash,Online,Delivered
ORD084503,2023-06-30,CUST00165,PROD0203,EMP006,4,5,UPI,Retail Store,Delivered
ORD084504,2023-03-04,CUST03884,PROD0109,EMP013,2,0,Cash,Online,Delivered
ORD084505,2024-11-06,CUST08344,PROD0154,EMP007,2,10,Credit Card,Retail Store,Delivered
ORD084506,2023-05-12,CUST03833,PROD0138,EMP009,2,20,Credit Card,Retail Store,Delivered
ORD084507,2023-03-20,CUST06147,PROD0110,EMP002,2,0,Credit Card,Retail Store,Delivered
ORD084508,2024-05-01,CUST06793,PROD0083,EMP014,2,10,UPI,Retail Store,Delivered
ORD084509,2023-01-03,CUST06847,PROD0133,EMP016,2,10,UPI,Retail Store,Returned
ORD084510,2023-07-17,CUST03470,PROD0103,EMP012,1,15,UPI,Online,Delivered
ORD084511,2024-06-14,CUST08612,PROD0095,EMP001,1,15,UPI,Retail Store,Cancelled
ORD084512,2023-07-21,CUST08323,PROD0193,EMP013,5,15,UPI,Retail Store,Delivered
ORD084513,2023-09-24,CUST00565,PROD0229,EMP018,3,15,UPI,Retail Store,Delivered
ORD084514,2023-08-30,CUST05142,PROD0080,EMP012,2,15,Credit Card,Retail Store,Cancelled
ORD084515,2024-10-01,CUST09236,PROD0040,EMP012,3,0,Cash,Retail Store,Delivered
ORD084516,2024-03-08,CUST06331,PROD0168,EMP004,1,10,Credit Card,Online,Delivered
ORD084517,2024-05-19,CUST03908,PROD0205,EMP018,3,15,UPI,Retail Store,Delivered
ORD084518,2023-12-23,CUST06416,PROD0019,EMP009,2,15,EMI,Online,Delivered
ORD084519,2024-04-07,CUST05963,PROD0021,EMP007,2,0,UPI,Retail Store,Delivered
ORD084520,2024-07-30,CUST06267,PROD0164,EMP010,1,20,UPI,Retail Store,Delivered
ORD084521,2023-02-24,CUST05397,PROD0115,EMP012,2,0,UPI,Retail Store,Delivered
ORD084522,2023-07-19,CUST00161,PROD0085,EMP015,1,10,UPI,Retail Store,Delivered
ORD084523,2023-11-03,CUST00744,PROD0082,EMP007,1,0,UPI,Retail Store,Delivered
ORD084524,2023-08-16,CUST03847,PROD0057,EMP017,1,5,Debit Card,Online,Delivered
ORD084525,2023-04-07,CUST04359,PROD0046,EMP003,2,0,UPI,Retail Store,Delivered
ORD084526,2024-02-10,CUST09999,PROD0129,EMP008,1,15,Credit Card,Retail Store,Delivered
ORD084527,2023-02-18,CUST05353,PROD0169,EMP004,1,15,UPI,Online,Delivered
ORD084528,2023-02-19,CUST05205,PROD0078,EMP003,2,10,UPI,Retail Store,Delivered
ORD084529,2024-01-28,CUST01097,PROD0053,EMP020,1,0,Credit Card,Retail Store,Returned
ORD084530,2024-10-30,CUST01142,PROD0057,EMP014,4,0,Credit Card,Retail Store,Delivered
ORD084531,2023-03-26,CUST07041,PROD0095,EMP018,1,0,UPI,Online,Delivered
ORD084532,2023-04-02,CUST06628,PROD0171,EMP010,5,10,UPI,Retail Store,Delivered
ORD084533,2023-04-01,CUST06777,PROD0178,EMP013,1,15,UPI,Online,Delivered
ORD084534,2023-12-19,CUST01267,PROD0176,EMP014,5,5,Debit Card,Retail Store,Delivered
ORD084535,2024-05-30,CUST02171,PROD0071,EMP011,2,15,UPI,Retail Store,Delivered
ORD084536,2024-09-16,CUST00556,PROD0151,EMP007,2,15,Cash,Retail Store,Delivered
ORD084537,2024-11-16,CUST05210,PROD0111,EMP019,1,0,Credit Card,Retail Store,Delivered
ORD084538,2024-09-22,CUST03879,PROD0094,EMP015,2,5,UPI,Retail Store,Delivered
ORD084539,2023-09-27,CUST03515,PROD0012,EMP003,1,5,Credit Card,Retail Store,Delivered
ORD084540,2024-08-04,CUST03885,PROD0041,EMP013,1,10,UPI,Retail Store,Cancelled
ORD084541,2024-09-06,CUST02315,PROD0040,EMP012,2,5,Debit Card,Retail Store,Delivered
ORD084542,2023-12-20,CUST03387,PROD0168,EMP004,1,15,Credit Card,Retail Store,Delivered
ORD084543,2023-03-31,CUST01393,PROD0148,EMP003,2,20,Credit Card,Retail Store,Delivered
ORD084544,2024-09-16,CUST04227,PROD0173,EMP002,1,10,Cash,Retail Store,Returned
ORD084545,2023-05-13,CUST01020,PROD0170,EMP008,2,10,Debit Card,Retail Store,Delivered
ORD084546,2024-11-11,CUST01879,PROD0251,EMP013,9,25,UPI,Retail Store,Delivered
ORD084547,2024-06-13,CUST04353,PROD0025,EMP002,1,10,Credit Card,Retail Store,Delivered
ORD084548,2024-04-03,CUST08746,PROD0246,EMP014,5,20,EMI,Retail Store,Delivered
ORD084549,2024-01-17,CUST02688,PROD0135,EMP002,2,10,Debit Card,Retail Store,Delivered
ORD084550,2023-06-17,CUST06081,PROD0025,EMP001,1,10,UPI,Online,Returned
ORD084551,2024-05-15,CUST06317,PROD0072,EMP004,1,5,UPI,Retail Store,Delivered
ORD084552,2023-10-26,CUST00968,PROD0083,EMP001,1,0,Credit Card,Online,Delivered
ORD084553,2023-09-19,CUST02118,PROD0107,EMP016,2,10,UPI,Retail Store,Delivered
ORD084554,2023-07-27,CUST04768,PROD0191,EMP002,1,15,Credit Card,Retail Store,Delivered
ORD084555,2023-01-06,CUST01759,PROD0234,EMP016,2,25,UPI,Online,Delivered
ORD084556,2024-01-14,CUST09805,PROD0106,EMP015,2,5,UPI,Online,Delivered
ORD084557,2024-09-07,CUST03126,PROD0093,EMP015,2,10,Credit Card,Retail Store,Cancelled
ORD084558,2024-05-24,CUST00704,PROD0031,EMP003,1,5,Credit Card,Retail Store,Delivered
ORD084559,2024-05-15,CUST05080,PROD0224,EMP019,4,15,UPI,Online,Delivered
ORD084560,2024-05-10,CUST05826,PROD0145,EMP006,1,10,UPI,Retail Store,Delivered
ORD084561,2023-04-18,CUST08084,PROD0166,EMP020,1,10,UPI,Retail Store,Delivered
ORD084562,2024-01-22,CUST06754,PROD0171,EMP015,3,15,UPI,Retail Store,Delivered
ORD084563,2024-09-13,CUST08327,PROD0007,EMP006,2,0,UPI,Retail Store,Delivered
ORD084564,2023-11-10,CUST04715,PROD0245,EMP003,5,15,UPI,Retail Store,Delivered
ORD084565,2024-06-02,CUST06144,PROD0131,EMP005,1,15,UPI,Online,Delivered
ORD084566,2023-04-09,CUST03831,PROD0115,EMP020,1,15,Credit Card,Retail Store,Delivered
ORD084567,2023-11-04,CUST01172,PROD0105,EMP016,2,10,UPI,Retail Store,Delivered
ORD084568,2023-10-09,CUST07611,PROD0172,EMP001,2,15,EMI,Retail Store,Delivered
ORD084569,2023-11-22,CUST06678,PROD0014,EMP019,2,10,Cash,Retail Store,Delivered
ORD084570,2024-05-02,CUST04916,PROD0152,EMP007,2,10,EMI,Retail Store,Delivered
ORD084571,2024-02-03,CUST02761,PROD0084,EMP006,2,10,Cash,Retail Store,Delivered
ORD084572,2023-11-25,CUST02522,PROD0086,EMP007,2,10,UPI,Retail Store,Delivered
ORD084573,2024-11-30,CUST06381,PROD0214,EMP016,1,5,Cash,Online,Delivered
ORD084574,2023-12-03,CUST01105,PROD0061,EMP016,2,0,UPI,Retail Store,Delivered
ORD084575,2024-01-03,CUST05636,PROD0088,EMP016,2,15,Debit Card,Retail Store,Delivered
ORD084576,2024-02-11,CUST08120,PROD0268,EMP009,8,20,UPI,Retail Store,Delivered
ORD084577,2024-10-29,CUST02597,PROD0095,EMP009,2,5,Cash,Online,Delivered
ORD084578,2023-08-20,CUST02422,PROD0119,EMP012,1,0,UPI,Online,Delivered
ORD084579,2023-07-24,CUST06769,PROD0257,EMP007,6,15,UPI,Retail Store,Delivered
ORD084580,2024-03-23,CUST06606,PROD0151,EMP008,2,10,Cash,Retail Store,Delivered
ORD084581,2024-12-11,CUST04776,PROD0172,EMP005,4,0,UPI,Online,Delivered
ORD084582,2023-03-11,CUST01075,PROD0047,EMP002,1,10,Cash,Retail Store,Delivered
ORD084583,2024-05-20,CUST06528,PROD0060,EMP012,1,0,Debit Card,Retail Store,Delivered
ORD084584,2023-07-02,CUST07138,PROD0053,EMP009,2,5,EMI,Retail Store,Delivered
ORD084585,2023-12-21,CUST05446,PROD0033,EMP014,1,10,UPI,Retail Store,Delivered
ORD084586,2024-01-03,CUST07159,PROD0184,EMP019,4,15,EMI,Retail Store,Delivered
ORD084587,2023-12-04,CUST09270,PROD0058,EMP008,2,5,Credit Card,Online,Delivered
ORD084588,2024-01-02,CUST03253,PROD0015,EMP002,1,0,Debit Card,Retail Store,Delivered
ORD084589,2024-06-18,CUST07352,PROD0256,EMP015,2,15,UPI,Retail Store,Delivered
ORD084590,2024-10-08,CUST04388,PROD0015,EMP011,3,5,Credit Card,Online,Delivered
ORD084591,2023-01-28,CUST01853,PROD0033,EMP018,1,15,Credit Card,Retail Store,Delivered
ORD084592,2023-03-31,CUST00237,PROD0156,EMP005,2,15,UPI,Retail Store,Delivered
ORD084593,2024-12-22,CUST06140,PROD0243,EMP015,7,15,Cash,Online,Delivered
ORD084594,2024-07-19,CUST06687,PROD0126,EMP008,1,10,Debit Card,Retail Store,Delivered
ORD084595,2024-11-17,CUST04143,PROD0122,EMP014,4,15,UPI,Retail Store,Delivered
ORD084596,2023-10-12,CUST08978,PROD0183,EMP002,5,5,Credit Card,Online,Delivered
ORD084597,2023-12-23,CUST05740,PROD0136,EMP016,2,10,Cash,Retail Store,Delivered
ORD084598,2023-03-09,CUST05774,PROD0064,EMP013,2,5,Cash,Retail Store,Delivered
ORD084599,2024-11-12,CUST03527,PROD0266,EMP019,6,10,UPI,Retail Store,Delivered
ORD084600,2023-06-02,CUST08561,PROD0269,EMP010,2,15,UPI,Retail Store,Delivered
ORD084601,2023-12-09,CUST07477,PROD0051,EMP005,2,0,Debit Card,Retail Store,Delivered
ORD084602,2024-09-04,CUST00978,PROD0062,EMP009,1,15,Credit Card,Retail Store,Delivered
ORD084603,2024-02-03,CUST05952,PROD0264,EMP020,3,25,UPI,Retail Store,Delivered
ORD084604,2023-07-12,CUST02145,PROD0086,EMP014,1,10,EMI,Retail Store,Delivered
ORD084605,2023-12-30,CUST05308,PROD0251,EMP008,7,25,UPI,Online,Delivered
ORD084606,2024-06-10,CUST01446,PROD0008,EMP004,1,0,UPI,Online,Delivered
ORD084607,2023-08-13,CUST06752,PROD0117,EMP004,2,5,Credit Card,Retail Store,Returned
ORD084608,2023-05-31,CUST02078,PROD0145,EMP014,2,10,UPI,Online,Delivered
ORD084609,2024-10-23,CUST04464,PROD0014,EMP003,3,15,Debit Card,Retail Store,Delivered
ORD084610,2024-10-24,CUST07490,PROD0057,EMP017,4,0,Credit Card,Retail Store,Delivered
ORD084611,2023-02-09,CUST03571,PROD0204,EMP002,4,0,Credit Card,Retail Store,Delivered
ORD084612,2024-10-22,CUST05619,PROD0265,EMP020,7,15,Debit Card,Online,Delivered
ORD084613,2024-02-26,CUST05875,PROD0102,EMP020,2,10,UPI,Retail Store,Delivered
ORD084614,2024-02-24,CUST07892,PROD0192,EMP017,1,5,UPI,Retail Store,Delivered
ORD084615,2023-08-05,CUST08489,PROD0060,EMP005,1,0,UPI,Online,Delivered
ORD084616,2023-11-28,CUST08027,PROD0137,EMP006,2,10,UPI,Retail Store,Delivered
ORD084617,2024-11-12,CUST01322,PROD0216,EMP016,4,5,Net Banking,Online,Delivered
ORD084618,2023-03-03,CUST01421,PROD0231,EMP013,5,15,Debit Card,Retail Store,Delivered
ORD084619,2023-04-22,CUST04512,PROD0111,EMP003,1,15,Credit Card,Retail Store,Delivered
ORD084620,2024-06-14,CUST03042,PROD0174,EMP017,5,15,UPI,Retail Store,Delivered
ORD084621,2024-04-09,CUST01275,PROD0149,EMP016,1,20,Debit Card,Retail Store,Delivered
ORD084622,2023-11-28,CUST02404,PROD0220,EMP009,4,15,Credit Card,Retail Store,Delivered
ORD084623,2023-04-17,CUST09427,PROD0081,EMP005,1,10,Credit Card,Retail Store,Delivered
ORD084624,2024-09-29,CUST03486,PROD0138,EMP002,1,20,UPI,Online,Delivered
ORD084625,2023-12-14,CUST09460,PROD0253,EMP002,5,15,UPI,Retail Store,Delivered
ORD084626,2024-08-27,CUST05032,PROD0061,EMP002,1,10,Debit Card,Retail Store,Delivered
ORD084627,2023-08-12,CUST00946,PROD0269,EMP012,3,25,Cash,Online,Delivered
ORD084628,2023-11-14,CUST03746,PROD0158,EMP011,3,15,Debit Card,Retail Store,Delivered
ORD084629,2023-07-08,CUST04014,PROD0139,EMP009,2,10,Credit Card,Retail Store,Delivered
ORD084630,2024-03-27,CUST03273,PROD0120,EMP013,1,10,Debit Card,Retail Store,Delivered
ORD084631,2024-07-25,CUST00063,PROD0080,EMP009,1,15,UPI,Retail Store,Delivered
ORD084632,2023-12-09,CUST06239,PROD0221,EMP012,4,15,Debit Card,Retail Store,Delivered
ORD084633,2023-09-27,CUST00978,PROD0018,EMP005,1,15,UPI,Retail Store,Delivered
ORD084634,2024-06-19,CUST01773,PROD0268,EMP019,5,10,Cash,Retail Store,Delivered
ORD084635,2023-04-28,CUST08108,PROD0243,EMP003,7,20,Debit Card,Retail Store,Returned
ORD084636,2024-10-28,CUST09680,PROD0111,EMP020,1,5,UPI,Online,Delivered
ORD084637,2023-02-12,CUST07405,PROD0186,EMP010,1,15,UPI,Retail Store,Returned
ORD084638,2023-10-26,CUST08809,PROD0270,EMP006,7,15,Debit Card,Retail Store,Delivered
ORD084639,2024-08-01,CUST02845,PROD0128,EMP016,1,10,UPI,Retail Store,Delivered
ORD084640,2024-06-27,CUST05438,PROD0248,EMP018,8,15,Debit Card,Retail Store,Delivered
ORD084641,2024-09-20,CUST05646,PROD0167,EMP002,1,15,UPI,Retail Store,Delivered
ORD084642,2023-02-17,CUST00790,PROD0087,EMP002,1,0,UPI,Retail Store,Delivered
ORD084643,2023-09-04,CUST00083,PROD0107,EMP014,1,5,UPI,Retail Store,Delivered
ORD084644,2024-12-01,CUST06674,PROD0052,EMP003,2,0,UPI,Retail Store,Delivered
ORD084645,2024-03-29,CUST09633,PROD0268,EMP008,3,25,UPI,Retail Store,Delivered
ORD084646,2024-05-03,CUST09251,PROD0199,EMP014,2,15,Debit Card,Retail Store,Delivered
ORD084647,2024-06-24,CUST04490,PROD0127,EMP003,2,15,UPI,Online,Delivered
ORD084648,2023-02-09,CUST03193,PROD0067,EMP003,1,10,UPI,Online,Delivered
ORD084649,2023-08-14,CUST03922,PROD0191,EMP016,2,10,Debit Card,Retail Store,Returned
ORD084650,2023-01-03,CUST01648,PROD0018,EMP005,2,0,Cash,Online,Delivered
ORD084651,2024-06-06,CUST09897,PROD0248,EMP020,6,15,UPI,Retail Store,Delivered
ORD084652,2024-03-22,CUST05430,PROD0189,EMP005,5,0,UPI,Online,Delivered
ORD084653,2024-04-05,CUST01017,PROD0123,EMP010,1,20,UPI,Retail Store,Delivered
ORD084654,2023-02-11,CUST06121,PROD0013,EMP007,1,5,Debit Card,Online,Delivered
ORD084655,2023-07-16,CUST04655,PROD0266,EMP001,6,10,Cash,Retail Store,Delivered
ORD084656,2023-06-13,CUST00879,PROD0133,EMP007,1,20,UPI,Retail Store,Delivered
ORD084657,2024-06-08,CUST00360,PROD0111,EMP002,1,15,UPI,Retail Store,Delivered
ORD084658,2023-11-27,CUST02600,PROD0046,EMP017,4,0,UPI,Retail Store,Delivered
ORD084659,2023-06-08,CUST00839,PROD0070,EMP003,1,5,Debit Card,Online,Delivered
ORD084660,2023-09-15,CUST08286,PROD0076,EMP017,2,10,UPI,Retail Store,Delivered
ORD084661,2023-05-21,CUST04192,PROD0033,EMP007,2,10,Debit Card,Retail Store,Delivered
ORD084662,2023-04-01,CUST09582,PROD0060,EMP002,2,5,UPI,Online,Delivered
ORD084663,2024-12-20,CUST08100,PROD0206,EMP003,1,5,UPI,Retail Store,Delivered
ORD084664,2024-06-21,CUST06316,PROD0153,EMP020,1,15,Debit Card,Retail Store,Delivered
ORD084665,2023-12-26,CUST07571,PROD0065,EMP001,1,10,Cash,Online,Delivered
ORD084666,2024-07-28,CUST05099,PROD0235,EMP008,4,20,UPI,Retail Store,Delivered
ORD084667,2024-01-07,CUST00659,PROD0175,EMP017,4,15,Credit Card,Retail Store,Delivered
ORD084668,2023-03-11,CUST03638,PROD0173,EMP003,1,5,Credit Card,Retail Store,Delivered
ORD084669,2023-02-26,CUST03229,PROD0167,EMP013,2,20,Debit Card,Retail Store,Delivered
ORD084670,2023-09-22,CUST07848,PROD0070,EMP017,2,10,Debit Card,Retail Store,Delivered
ORD084671,2023-01-05,CUST07712,PROD0184,EMP001,2,5,Credit Card,Online,Delivered
ORD084672,2023-11-01,CUST08073,PROD0166,EMP018,3,10,Credit Card,Retail Store,Delivered
ORD084673,2023-02-23,CUST02166,PROD0036,EMP016,2,5,UPI,Retail Store,Cancelled
ORD084674,2023-10-10,CUST01477,PROD0024,EMP011,3,5,Debit Card,Online,Delivered
ORD084675,2023-12-30,CUST05790,PROD0182,EMP012,1,15,Debit Card,Retail Store,Delivered
ORD084676,2023-12-24,CUST03896,PROD0048,EMP016,1,10,UPI,Online,Delivered
ORD084677,2024-08-04,CUST00598,PROD0007,EMP018,1,0,UPI,Retail Store,Delivered
ORD084678,2024-09-16,CUST07954,PROD0185,EMP002,4,0,Credit Card,Retail Store,Delivered
ORD084679,2023-01-05,CUST08575,PROD0215,EMP001,3,15,UPI,Retail Store,Delivered
ORD084680,2024-03-30,CUST05535,PROD0058,EMP001,2,5,Cash,Retail Store,Delivered
ORD084681,2024-08-24,CUST05873,PROD0126,EMP011,1,15,Credit Card,Retail Store,Delivered
ORD084682,2024-02-28,CUST04511,PROD0157,EMP015,2,20,Cash,Retail Store,Delivered
ORD084683,2024-08-23,CUST08835,PROD0213,EMP015,1,5,EMI,Retail Store,Delivered
ORD084684,2024-08-01,CUST01276,PROD0207,EMP009,4,10,UPI,Retail Store,Delivered
ORD084685,2024-06-19,CUST01885,PROD0215,EMP007,3,0,Credit Card,Retail Store,Delivered
ORD084686,2024-08-05,CUST01217,PROD0239,EMP004,6,20,UPI,Online,Delivered
ORD084687,2024-05-04,CUST09307,PROD0005,EMP005,1,0,UPI,Online,Delivered
ORD084688,2023-11-13,CUST09133,PROD0161,EMP020,3,20,Cash,Retail Store,Delivered
ORD084689,2023-02-21,CUST05841,PROD0028,EMP018,1,5,UPI,Retail Store,Delivered
ORD084690,2023-09-16,CUST09216,PROD0168,EMP015,2,10,Credit Card,Retail Store,Delivered
ORD084691,2024-12-04,CUST07275,PROD0187,EMP020,2,10,UPI,Retail Store,Delivered
ORD084692,2024-07-25,CUST04759,PROD0222,EMP019,2,10,UPI,Online,Delivered
ORD084693,2024-01-18,CUST08874,PROD0004,EMP018,2,15,UPI,Retail Store,Delivered
ORD084694,2024-08-14,CUST04869,PROD0109,EMP004,1,5,UPI,Online,Delivered
ORD084695,2024-12-15,CUST08142,PROD0174,EMP008,1,10,UPI,Retail Store,Delivered
ORD084696,2023-08-28,CUST04881,PROD0207,EMP008,4,0,EMI,Retail Store,Delivered
ORD084697,2024-07-23,CUST07913,PROD0219,EMP004,4,10,UPI,Retail Store,Delivered
ORD084698,2024-09-13,CUST07967,PROD0131,EMP003,1,20,Debit Card,Online,Delivered
ORD084699,2023-04-05,CUST05872,PROD0268,EMP008,5,25,Credit Card,Retail Store,Returned
ORD084700,2023-05-09,CUST08833,PROD0089,EMP007,1,0,Credit Card,Retail Store,Delivered
ORD084701,2024-11-12,CUST09495,PROD0172,EMP003,5,0,UPI,Retail Store,Delivered
ORD084702,2023-09-21,CUST08810,PROD0164,EMP013,2,10,UPI,Retail Store,Delivered
ORD084703,2023-09-10,CUST09448,PROD0068,EMP009,2,0,UPI,Retail Store,Delivered
ORD084704,2023-09-01,CUST00362,PROD0046,EMP007,2,0,UPI,Online,Delivered
ORD084705,2024-12-29,CUST00882,PROD0114,EMP017,2,0,EMI,Online,Delivered
ORD084706,2023-05-28,CUST07305,PROD0037,EMP012,1,10,Credit Card,Retail Store,Delivered
ORD084707,2024-05-15,CUST00914,PROD0182,EMP002,4,5,Credit Card,Retail Store,Delivered
ORD084708,2023-10-02,CUST00698,PROD0107,EMP016,2,10,Credit Card,Retail Store,Delivered
ORD084709,2023-05-05,CUST04316,PROD0051,EMP004,2,5,UPI,Retail Store,Delivered
ORD084710,2024-10-19,CUST03888,PROD0134,EMP018,4,15,Cash,Retail Store,Cancelled
